NBK-MS1-A01/13-01,UTILITY KNIFE SET,A01/13,Pieces,301.72,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/14-01,MULTI TOOL STAINLESS STEEL,A01/14,Pieces,3151.72,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/15-01,SPRING PVC PIPE BENDING 20MM,A01/15,Pieces,550,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/15-02,SPRING PVC PIPE BENDING 25MM,A01/15,Pieces,550,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/16-01,"DIGITAL TORGUE AND ANGLE ADAPTER 1/2"" FACOM E.506-340S  17-340NM ",A01/16,Pieces,25862.07,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/16-02,FILLER GUAGE DUAL MARKED,A01/16,Pieces,1153.45,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/16-03,"RING SQUEEZER 3.5"" WITH KEY",A01/16,Pieces,5603.45,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/17-01,"3"" PULLER",A01/17,Pieces,1450,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A01/17-02,PIPE FLARING TOOL (BETA 350),A01/17,Pieces,4087.07,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-01,AC TO DC ADAPTER CHARGER 12V 20A OUTPUT (SERIAL NO: 15A1117771) FOR FORKLIFT,A02/00,Pieces,3017.24,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-02,AIR BRUSH KIT SEALEY AB9301,A02/00,Pieces,11930.17,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-03,DIGITAL SCALE 6KGS,A02/00,Pieces,3185.34,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-04,RAMTONS DIGITAL SCALE (RM/285),A02/00,Pieces,2025.86,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-05,SOLDERING TORCH CLAKE,A02/00,Pieces,9243.1,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-06,SPRING WEIGHING SCALE 25KG,A02/00,Pieces,600,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-07,SQAURE PLASTIC BUCKETS WITH HANDLE NO LID 1LITRE,A02/00,Pieces,86.21,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-08,TUBELESS TYRE REPAIR KIT,A02/00,Pieces,7586.21,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/00-09,WURTH TORX-BIT-SET 15PCS SATZ(614 250 353),A02/00,Pieces,3217.24,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/01-01,SCREW BIT PH3 11MM HEX DRIVE,A02/01,Pieces,80,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/01-02,TORX BIT DRIVE T55 8MM HEX DRIVE,A02/01,Pieces,140,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/02-01,METAL THICKNESS GUAGE,A02/02,Pieces,250,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/02-02,VALVE KEY,A02/02,Pieces,400,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/03-01,"TORX BIT 1/4"" DRIVE WURTH 0614 352 625",A02/03,Pieces,272.41,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/04-01,TUBELESS TYRE REPAIR QUICK SEAL INSERT,A02/04,Pieces,44.83,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/05-01,GRINDING STONE 40MM*7MM THICK WITH 6MM SHAFT FOR ROTARY TOOLS,A02/05,Pieces,350,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/06-01,HOSE CLIP (10-16MM),A02/06,Pieces,51.72,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/06-02,HOSE CLIP (16-25MM),A02/06,Pieces,73,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/06-03,HOSE CLIP (19-27MM),A02/06,Pieces,73,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/06-04,HOSE CLIP 22-32MM,A02/06,Pieces,34.4,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/06-05,HOSE CLIP(16-22MM),A02/06,Pieces,77.59,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/07-01,HOSE CLIP (32-45MM),A02/07,Pieces,73,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/08-01,WURTH STRAIGHT BOX SPANNER 6-7MM,A02/08,Pieces,1034.48,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/09-01,WURTH STRAIGHT BOX SPANNER 8-9MM,A02/09,Pieces,1034.48,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/10-01,CARABINER SNAP HOOK SIMOND,A02/10,Pieces,1034.48,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-01,CONCRETE DRILL BIT 10MM,A02/11,Pieces,172.41,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-02,MASONARY DRILL BIT 5MM,A02/11,Pieces,52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-03,MASONARY DRILL BIT 6.5MM,A02/11,Pieces,52,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-04,MASONARY DRILL BIT 10MM,A02/11,Pieces,259.48,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-05,MASONARY DRILL BIT 12MM,A02/11,Pieces,300,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-06,MASONARY DRILL BIT 4MM,A02/11,Pieces,278,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-07,MASONARY DRILL BIT 6MM,A02/11,Pieces,278,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/11-08,MASONARY DRILL BIT 8MM,A02/11,Pieces,240,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/12-01,DRILL BIT 10MM,A02/12,Pieces,159.48,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/12-02,DRILL BIT 12MM,A02/12,Pieces,300,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/12-03,DRILL BIT 7.5MM,A02/12,Pieces,105,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/12-04,DRILL BIT 8.5MM,A02/12,Pieces,105,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/12-05,DRILL BIT 8MM,A02/12,Pieces,105,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/13-01,WURTH T-HANDLE SOCKETSTX10*100(061314010),A02/13,Pieces,1551.72,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/14-01,HOSE CLIP TOOL,A02/14,Pieces,3084.48,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/15-01,SPLINE BIT SOCKET 1/2'' SQUARE DRIVE(AK6215) 10PIECES,A02/15,Pieces,10425.86,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/16-01,WURTH ALLIEN KEYS SW 2.5 X 150(0613132025),A02/16,Pieces,18,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/17-01,WURTH ALLIEN KEYS SW 3 X 150(061313203),A02/17,Pieces,20,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/18-01,WURTH ALLIEN KEYS SW 4 X 150(061313204),A02/18,Pieces,30,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/19-01,WURTH ALLIEN KEYS SW6 X 150(061313006),A02/19,Pieces,70,0,Stock purchases,VENDOR#001,0,1,1,BA03
NBK-MS1-A02/20-01,WURTH ALLIEN KEYS SW8 X 150(061313008),A02/20,Pieces,180,0,Stock purchases,VENDOR#001,0,1,1,BA03
